;;;;;;;
;;;;;;;
TRÁFICO EN AUTOPISTAS ESTATALES DE PEAJE;;;;;;;
;;;;;;;
ALICANTE-CARTAGENA;;;;;;;
;;;;;;;
;;;;;;;
Oct;76,8;18.449;5,7;2.194;9,8;;
Sep;76,8;19.146;5,6;2.152;3,8;;
Ago;76,8;25.324;4,6;2.121;7,7;;
Jul;76,8;27.271;8,7;2.811;-5,8;;
Jun;76,8;20.540;2,9;2.551;-7,2;;
May;76,8;21.862;10,7;2.812;-0,2;;
Abr;76,8;20.725;14,6;2.730;-1,2;;
Mar;76,8;16.702;-8,7;2.368;-10,0;;
Feb;76,8;16.683;10,4;2.306;0,7;;
Ene;76,8;15.509;9,4;2.077;1,3;;
2005 Dic;76,8;15.650;7,4;2.017;-1,0;;
Nov;76,8;16.475;8,5;2.161;-4,9;;
Oct;76,8;17.448;6,4;1.998;-7,2;;
Sep;76,8;18.131;7,4;2.073;-1,9;;
Ago;76,8;24.200;43,4;1.969;-6,8;;
Jul;76,8;25.080;14,0;2.983;12,0;;
Jun;76,8;19.955;18,9;2.748;17,4;;
May;76,8;19.747;22,3;2.818;22,5;;
Abr;76,8;18.083;10,0;2.763;17,8;;
Mar;76,8;18.292;21,4;2.632;11,2;;
Feb;76,8;15.116;7,3;2.290;6,4;;
Ene;76,8;14.172;10,2;2.050;7,9;;
2004 Dic;76,6;14.575;12,0;2.037;9,6;;
Nov;76,6;15.184;10,8;2.272;15,6;;
Oct;76,6;16.406;15,5;2.153;12,7;;
Sep;76,6;16.877;14,6;2.113;12,2;;
Ago;76,6;16.877;-19,2;2.113;17,8;;
Jul;76,6;22.000;13,3;2.663;15,7;;
Jun;76,6;16.790;9,3;2.340;21,2;;
May;76,6;16.151;18,0;2.301;18,2;;
Abr;76,6;16.438;12,5;2.345;19,3;;
Mar;76,6;15.068;19,6;2.367;31,6;;
Feb;76,6;14.088;17,7;2.153;16,5;;
Ene;76,6;12.861;18,7;1.900;15,2;;
2003 Dic;76,6;13.016;17,4;1.859;22,1;;
Nov;76,6;13.706;15,5;1.965;14,7;;
Oct;76,6;14.199;15,2;1.911;13,3;;
Sep;76,6;14.729;12,0;1.883;31,5;;
Ago;76,6;20.888;10,9;1.794;24,6;;
Jul;76,6;19.416;21,2;2.302;41,0;;
Jun;76,6;15.366;26,0;1.930;34,3;;
May;76,6;13.693;18,8;1.947;36,1;;
Abr;76,6;14.615;32,3;1.965;39,9;;
Mar;76,6;12.597;1,4;1.798;11,3;;
Feb;76,6;11.972;31,2;1.848;35,1;;
Ene;76,6;10.834;22,1;1.649;19,8;;
2002 Dic;76,6;11.084;27,8;1.523;33,6;;
Nov;76,6;11.864;29,9;1.713;25,5;;
Oct;76,6;12.328;13,7;1.686;-24,3;;
Sep;76,6;13.148;34,2;1.432;62,0;;
Ago;76,6;18.842;15,3;1.440;39,5;;
Jul;76,6;16.018;6,6;1.633;38,3;;
